,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,Boltz_affinity_pred_value,Boltz_affinity_pred_value1,Boltz_affinity_pred_value2,Boltz_affinity_probability_binary,Boltz_affinity_probability_binary1,Boltz_affinity_probability_binary2,Boltz_batch_variant,Boltz_chain_ptm_0,Boltz_chain_ptm_1,Boltz_complex_ipde,Boltz_complex_iplddt,Boltz_complex_pde,Boltz_complex_plddt,Boltz_confidence_score,Boltz_iptm,Boltz_ligand_iptm,Boltz_pair_chain_iptm_0-0,Boltz_pair_chain_iptm_0-1,Boltz_pair_chain_iptm_1-0,Boltz_pair_chain_iptm_1-1,Boltz_pair_chain_iptm_protein-ligand,Boltz_protein_iptm,Boltz_ptm,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,norm_Boltz_affinity_pred_value,raw_Boltz_affinity_probability_binary,raw_desc_QED,amean,filter,passes_diversity_filter,filtered_amean,score_time,diversity_filter,diversity_filter_params
119,JNK3_actives,JNK3_test,1,119,13.604583501815796,Cc1ccc(-c2cccc3cnc(NC4CCC(O)CC4)nc23)cn1,true,1,true,0,-0.25503528118133545,-0.42672133445739746,-0.08334919810295105,0.7089534401893616,0.6389864683151245,0.7789204120635986,1_119-0,0.9640604257583618,0.9684324860572815,0.47027555108070374,0.8654236793518066,0.4050118923187256,0.8352038264274597,0.8667365312576294,0.9928674101829529,0.9928674101829529,0.9640604257583618,0.7821389436721802,0.9928674101829529,0.9684324860572815,0.7821389436721802,0.0,0.9651610255241394,0.7637789034011732,0.0,3.7156200000000013,334.4230000000001,25,312.247,5,2,5,3,3,1,4,70.93,0.0,0,C20H22N4O,870.5034782375176,2,0,0.4715813272383382,0.7089534401893616,0.7637789034011732,0.6481045569429577,1.0,False,0.6351424658040985,41834.20834541321,ScaffoldSimilarityECFP,
120,JNK3_actives,JNK3_test,1,120,13.604583501815796,Cc1ccc(-c2cccc3cnc(N[C@H]4CC[C@@H](C(=O)N5CCCC5)CC4)nc23)cn1,true,1,true,0,-0.3722023367881775,-0.2512916624546051,-0.4931129813194275,0.5961021780967712,0.3984713554382324,0.7937330007553101,1_120-0,0.9700671434402466,0.9640482068061829,0.4452531635761261,0.8470152616500854,0.37081992626190186,0.850188136100769,0.8783201575279236,0.9908480048179626,0.9908480048179626,0.9700671434402466,0.8124919533729553,0.9908480048179626,0.9640482068061829,0.8124919533729553,0.0,0.9709408283233643,0.6746191489718084,0.0,4.593320000000003,415.5410000000003,31,386.30900000000014,5,1,6,4,3,2,5,71.01,0.0,0,C25H29N5O,1066.9674551668904,2,0,0.4998636769499088,0.5961021780967712,0.6746191489718084,0.5901950013394961,1.0,False,0.5783911013127062,41834.20834541321,ScaffoldSimilarityECFP,
121,JNK3_actives,JNK3_test,1,121,13.604583501815796,Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2Cl)cn1,true,1,true,0,-0.597284197807312,-0.44898563623428345,-0.7455827593803406,0.689106285572052,0.7135997414588928,0.6646128296852112,1_121-0,0.958058774471283,0.8929434418678284,0.6332044005393982,0.8501442670822144,0.47455325722694397,0.8362021446228027,0.8649239540100098,0.9798111915588379,0.9798111915588379,0.958058774471283,0.7570779919624329,0.9798111915588379,0.8929434418678284,0.7570779919624329,0.0,0.9591019749641418,0.3989451272592768,0.0,3.8446000000000025,487.9550000000003,35,465.7790000000002,10,1,11,5,5,1,6,98.81,0.0,0,C24H22ClN9O,1488.963826159267,2,0,0.5541950235396457,0.689106285572052,0.3989451272592768,0.5474154787903248,1.0,False,0.5255188596387118,41834.20834541321,ScaffoldSimilarityECFP,
122,JNK3_actives,JNK3_test,1,122,13.604583501815796,CC(C)n1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2Cl)cn1,true,1,true,0,-0.3308628797531128,-0.5461447238922119,-0.11558105051517487,0.5033524036407471,0.5101730227470398,0.49653175473213196,1_122-0,0.9570562243461609,0.9236709475517273,0.6481538414955139,0.8372206687927246,0.4633745551109314,0.8325510621070862,0.8613529205322266,0.9765605330467224,0.9765605330467224,0.9570562243461609,0.8210194706916809,0.9765605330467224,0.9236709475517273,0.8210194706916809,0.0,0.9580335021018982,0.34112021692098643,0.0,4.888500000000004,516.0090000000002,37,489.8010000000003,10,1,11,6,5,1,6,98.81,0.0,0,C26H26ClN9O,1537.7546318331651,2,0,0.48988495917214575,0.5033524036407471,0.34112021692098643,0.4447858599112931,1.0,True,0.4447858599112931,41834.20834541321,ScaffoldSimilarityECFP,
123,JNK3_actives,JNK3_test,1,123,13.604583501815796,Cc1c(-c2cnn(C)c2)ccc2cnc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)nc12,true,1,true,0,-0.12409404665231705,-0.04150005057454109,-0.2066880464553833,0.6045227646827698,0.6401366591453552,0.5689088702201843,1_123-0,0.9035352468490601,0.9145513772964478,0.8773940205574036,0.8350274562835693,0.7945393323898315,0.8372271060943604,0.8650539517402649,0.9763613343238831,0.9763613343238831,0.9035352468490601,0.7526035904884338,0.9763613343238831,0.9145513772964478,0.7526035904884338,0.0,0.9081583023071289,0.41939465261866116,0.0,3.499620000000002,467.5370000000003,35,442.3370000000002,10,1,10,5,5,1,6,98.81,0.0,0,C25H25N9O,1482.9065214322065,2,0,0.4399740996995569,0.6045227646827698,0.41939465261866116,0.4879638390003293,1.0,True,0.4879638390003293,41834.20834541321,ScaffoldSimilarityECFP,
124,JNK3_actives,JNK3_test,1,124,13.604583501815796,Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2C(F)(F)F)cn1,true,1,true,0,0.2870865762233734,0.10021096467971802,0.4739621877670288,0.34477001428604126,0.28150674700737,0.4080332815647125,1_124-0,0.9564885497093201,0.9285745620727539,0.5809684991836548,0.8260103464126587,0.43788713216781616,0.8381422162055969,0.8673114776611328,0.9839886426925659,0.9839886426925659,0.9564885497093201,0.807679295539856,0.9839886426925659,0.9285745620727539,0.807679295539856,0.0,0.957965075969696,0.36741666398339673,0.0,4.210000000000003,521.5070000000003,38,499.3310000000002,10,1,13,5,5,1,6,98.81,0.0,0,C25H22F3N9O,1588.2374289511695,2,3,0.34072133525514064,0.34477001428604126,0.36741666398339673,0.35096933784152623,1.0,True,0.35096933784152623,41834.20834541321,ScaffoldSimilarityECFP,
125,JNK3_actives,JNK3_test,1,125,13.604583501815796,Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2C2CC2)cn1,true,1,true,0,-0.2586261034011841,-0.2285454273223877,-0.2887067496776581,0.35279348492622375,0.19610410928726196,0.5094828605651855,1_125-0,0.9690665602684021,0.9378979802131653,0.5221766233444214,0.8293144106864929,0.3787132501602173,0.8464491963386536,0.8739235997200012,0.9838209748268127,0.9838209748268127,0.9690665602684021,0.8421573638916016,0.9838209748268127,0.9378979802131653,0.8421573638916016,0.0,0.9697474837303162,0.3780391702970082,0.0,4.068600000000003,493.5750000000004,37,466.35900000000026,10,1,10,6,5,2,7,98.81,0.0,0,C27H27N9O,1562.8670162435064,2,0,0.4724480972467492,0.35279348492622375,0.3780391702970082,0.40109358415666035,1.0,True,0.40109358415666035,41834.20834541321,ScaffoldSimilarityECFP,
126,JNK3_actives,JNK3_test,1,126,13.604583501815796,Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2-c2cnn(C)c2)cn1,true,1,true,0,-0.13362827897071838,-0.23789948225021362,-0.02935708686709404,0.4291742444038391,0.3372561037540436,0.521092414855957,1_126-0,0.960845947265625,0.9514779448509216,0.5400217771530151,0.8159336447715759,0.4227892756462097,0.8400181531906128,0.868852436542511,0.9841893315315247,0.9841893315315247,0.960845947265625,0.8663476705551147,0.9841893315315247,0.9514779448509216,0.8663476705551147,0.0,0.9620147943496704,0.34276175835072786,0.0,3.591700000000002,533.6000000000004,40,506.3840000000003,12,1,12,6,6,1,7,116.63000000000001,0.0,0,C28H27N11O,1794.9693492653391,2,0,0.4422755187397794,0.4291742444038391,0.34276175835072786,0.4047371738314488,1.0,True,0.4047371738314488,41834.20834541321,ScaffoldSimilarityECFP,
127,JNK3_actives,JNK3_test,1,127,13.604583501815796,Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2-c2ccccc2)cn1,true,1,true,0,-0.5373445749282837,-0.4502163529396057,-0.6244727969169617,0.532407283782959,0.47942715883255005,0.5853874683380127,1_127-0,0.9376702904701233,0.9351058006286621,0.7310084700584412,0.8558611869812012,0.5758102536201477,0.8501986265182495,0.8765954375267029,0.982182502746582,0.982182502746582,0.9376702904701233,0.8151888847351074,0.982182502746582,0.9351058006286621,0.8151888847351074,0.0,0.940617024898529,0.32674933151614277,0.0,4.858200000000004,529.6080000000003,40,502.39200000000034,10,1,10,6,6,1,7,98.81,0.0,0,C30H27N9O,1770.9262697188428,2,0,0.5397265079055859,0.532407283782959,0.32674933151614277,0.4662943744015625,1.0,True,0.4662943744015625,41834.20834541321,ScaffoldSimilarityECFP,
128,JNK3_actives,JNK3_test,1,128,13.604583501815796,COc1c(-c2cnn(C)c2)ccc2cnc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)nc12,true,1,true,0,-0.5050060153007507,-0.779810905456543,-0.2302011251449585,0.6432821750640869,0.6370968222618103,0.6494675278663635,1_128-0,0.9441341757774353,0.9397047162055969,0.6521632075309753,0.8595852851867676,0.5301468372344971,0.8444331884384155,0.8711559176445007,0.9780466556549072,0.9780466556549072,0.9441341757774353,0.7624460458755493,0.9780466556549072,0.9397047162055969,0.7624460458755493,0.0,0.9460057616233826,0.3894330919207097,0.0,3.1998000000000006,483.53600000000034,36,458.33600000000024,11,1,11,6,5,1,6,108.03999999999999,0.0,0,C25H25N9O2,1504.0532388421118,2,0,0.5319204702116511,0.6432821750640869,0.3894330919207097,0.5215452457321492,1.0,False,0.49025253098822025,41834.20834541321,ScaffoldSimilarityECFP,
129,JNK3_actives,JNK3_test,1,129,13.604583501815796,Cc1ncn(-c2ccc(Nc3nccc(-c4cc[nH]n4)n3)cc2)n1,true,1,true,0,-0.18439336121082306,-0.16106337308883667,-0.20772334933280945,0.6744284629821777,0.7597522139549255,0.5891047120094299,1_129-0,0.9534873366355896,0.9312281012535095,0.5727755427360535,0.8429133296012878,0.4974881112575531,0.8359414339065552,0.8664466142654419,0.9884671568870544,0.9884671568870544,0.9534873366355896,0.7749891877174377,0.9884671568870544,0.9312281012535095,0.7749891877174377,0.0,0.9549005031585693,0.5998251102249748,0.0,2.4994199999999998,318.344,24,304.232,7,2,8,4,4,0,4,97.2,0.0,0,C16H14N8,940.3949711953163,2,0,0.45452943944825064,0.6744284629821777,0.5998251102249748,0.5762610042184677,1.0,False,0.5647357841340983,41834.20834541321,ScaffoldSimilarityECFP,
130,JNK3_actives,JNK3_test,1,130,13.604583501815796,Cc1ncn(-c2ccc(Nc3ncc(Cl)c(-c4ccn(C)n4)n3)cc2)n1,true,1,true,0,0.46853262186050415,0.38272351026535034,0.554341733455658,0.5218006372451782,0.5235167145729065,0.5200845003128052,1_130-0,0.9708272814750671,0.9426750540733337,0.42380425333976746,0.8467861413955688,0.3510442078113556,0.8494070768356323,0.8779742121696472,0.9922427535057068,0.9922427535057068,0.9708272814750671,0.8319545388221741,0.9922427535057068,0.9426750540733337,0.8319545388221741,0.0,0.9716909527778625,0.5966639500123426,0.0,3.163220000000001,366.81600000000003,26,351.6960000000001,8,1,9,4,4,0,4,86.34,0.0,0,C17H15ClN8,1050.8274560472346,2,0,0.2969230125106433,0.5218006372451782,0.5966639500123426,0.47179586658938805,1.0,True,0.47179586658938805,41834.20834541321,ScaffoldSimilarityECFP,
131,JNK3_actives,JNK3_test,1,131,13.604583501815796,Cn1ccc(-c2nc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)ncc2Cl)n1,true,1,true,0,0.27452701330184937,0.2220574915409088,0.3269965648651123,0.5045367479324341,0.3823663890361786,0.6267070770263672,1_131-0,0.9563853144645691,0.9187586307525635,0.6758163571357727,0.8285906314849854,0.48749324679374695,0.8287930488586426,0.8587456941604614,0.9785563349723816,0.9785563349723816,0.9563853144645691,0.785399317741394,0.9785563349723816,0.9187586307525635,0.785399317741394,0.0,0.9573797583580017,0.5084746721145977,0.0,2.6914000000000007,437.89500000000027,31,417.7350000000002,10,1,11,5,4,1,5,98.81,0.0,0,C20H20ClN9O,1181.5960052488078,2,0,0.3437530232064275,0.5045367479324341,0.5084746721145977,0.4522548144178198,1.0,True,0.4522548144178198,41834.20834541321,ScaffoldSimilarityECFP,
132,JNK3_actives,JNK3_test,1,132,13.604583501815796,c1cc(-c2cc[nH]n2)cc(Nc2ccc(N3CCOCC3)cc2)n1,true,1,true,0,0.1713843047618866,0.12420949339866638,0.2185591161251068,0.763433575630188,0.8465920686721802,0.6802751421928406,1_132-0,0.9714859127998352,0.9458973407745361,0.44790077209472656,0.8408594131469727,0.3597852885723114,0.8461185097694397,0.8750931024551392,0.9909911751747131,0.9909911751747131,0.9714859127998352,0.8353418707847595,0.9909911751747131,0.9458973407745361,0.8353418707847595,0.0,0.9721506834030151,0.7729763744191768,0.0,3.0519000000000007,321.38400000000007,24,302.232,5,2,6,4,3,1,4,66.07000000000001,0.0,0,C18H19N5O,779.4335107872897,2,0,0.36865010829589423,0.763433575630188,0.7729763744191768,0.6350200194484197,1.0,False,0.6223196190594513,41834.20834541321,ScaffoldSimilarityECFP,
133,JNK3_actives,JNK3_test,1,133,13.604583501815796,Clc1cnc(Nc2ccc(N3CCOCC3)cc2)cc1-c1cc[nH]n1,true,1,true,0,-0.2346433401107788,-0.4020264148712158,-0.0672602504491806,0.7163910865783691,0.8047806024551392,0.6280015110969543,1_133-0,0.970568060874939,0.9521218538284302,0.4542359709739685,0.8498116731643677,0.3692677617073059,0.8607541918754578,0.8867656588554382,0.9908117055892944,0.9908117055892944,0.970568060874939,0.8468100428581238,0.9908117055892944,0.9521218538284302,0.8468100428581238,0.0,0.9712831974029541,0.7465309829820469,0.0,3.705300000000001,355.829,25,337.68500000000006,5,2,7,4,3,1,4,66.07,0.0,0,C18H18ClN5O,829.1825798281498,2,0,0.4666590220249131,0.7163910865783691,0.7465309829820469,0.6431936971951098,1.0,False,0.6174659493073054,41834.20834541321,ScaffoldSimilarityECFP,
134,JNK3_actives,JNK3_test,1,134,13.604583501815796,Cn1ccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)n1,true,1,true,0,0.046406764537096024,-0.07534988969564438,0.16816341876983643,0.6554521322250366,0.7279698848724365,0.5829343795776367,1_134-0,0.9397034645080566,0.9322589039802551,0.6007153391838074,0.8655171394348145,0.5761159658432007,0.8357283473014832,0.8664528727531433,0.989351212978363,0.989351212978363,0.9397034645080566,0.7855733633041382,0.989351212978363,0.9322589039802551,0.7855733633041382,0.0,0.9419578313827515,0.7592502678995013,0.0,3.7157000000000027,369.85599999999994,26,349.69599999999997,6,1,7,4,3,1,4,55.21000000000001,0.0,0,C19H20ClN5O,887.2000675281655,2,0,0.39881779050334065,0.6554521322250366,0.7592502678995013,0.6045067302092929,1.0,False,0.5682363263967353,41834.20834541321,ScaffoldSimilarityECFP,
135,JNK3_actives,JNK3_test,1,135,13.604583501815796,Cc1nc(C)n(-c2ccc(Nc3cc(-c4ccn(C)n4)c(Cl)cn3)cc2)n1,true,1,true,0,0.534960150718689,0.5907845497131348,0.4791356921195984,0.6198769807815552,0.6843178868293762,0.5554360151290894,1_135-0,0.966064989566803,0.9394422769546509,0.44330963492393494,0.8332828283309937,0.3804837465286255,0.8399916887283325,0.8704469799995422,0.992267906665802,0.992267906665802,0.966064989566803,0.832340657711029,0.992267906665802,0.9394422769546509,0.832340657711029,0.0,0.967115581035614,0.5780472606346385,0.0,4.076640000000002,379.855,27,361.71100000000007,7,1,8,4,4,0,4,73.45,0.0,0,C19H18ClN7,1095.7061026791912,2,0,0.2808884147996044,0.6198769807815552,0.5780472606346385,0.4929375520719327,1.0,True,0.4929375520719327,41834.20834541321,ScaffoldSimilarityECFP,
136,JNK3_actives,JNK3_test,1,136,13.604583501815796,Cn1ccc(-c2cc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)ncc2Cl)n1,true,1,true,0,0.2122938185930252,0.029930390417575836,0.3946572542190552,0.5404719710350037,0.41239133477211,0.668552577495575,1_136-0,0.9556146860122681,0.9314380884170532,0.6254209876060486,0.8518766760826111,0.4832408130168915,0.8419245481491089,0.8695233464241028,0.9799185395240784,0.9799185395240784,0.9556146860122681,0.8214110136032104,0.9799185395240784,0.9314380884170532,0.8214110136032104,0.0,0.95672607421875,0.5133091529977377,0.0,3.296400000000001,436.9070000000002,31,415.7390000000001,9,1,10,5,4,1,5,85.92,0.0,0,C21H21ClN8O,1180.3252262811818,2,0,0.3587751722849988,0.5404719710350037,0.5133091529977377,0.47085209877258005,1.0,True,0.47085209877258005,41834.20834541321,ScaffoldSimilarityECFP,
137,JNK3_actives,JNK3_test,1,137,13.604583501815796,Cc1ccc(-c2ncn(-c3ccc(Nc4cc(-c5ccn(C)n5)c(Cl)cn4)cc3)n2)cn1,true,1,true,0,0.2265077829360962,0.017203032970428467,0.4358125329017639,0.4774630069732666,0.3947504162788391,0.5601755976676941,1_137-0,0.9292322397232056,0.9279771447181702,0.6892589330673218,0.8487345576286316,0.6440588235855103,0.83247971534729,0.8633071184158325,0.9866164922714233,0.9866164922714233,0.9292322397232056,0.798290491104126,0.9866164922714233,0.9279771447181702,0.798290491104126,0.0,0.9325681924819946,0.41921194255128996,0.0,4.830220000000004,442.91400000000016,32,423.7620000000001,8,1,9,5,5,0,5,86.34,0.0,0,C23H19ClN8,1370.168393800187,2,0,0.3553441369290582,0.4774630069732666,0.41921194255128996,0.41733969548453825,1.0,True,0.41733969548453825,41834.20834541321,ScaffoldSimilarityECFP,
138,JNK3_actives,JNK3_test,1,138,13.604583501815796,Cn1ccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncc2F)n1,true,1,true,0,-0.16325335204601288,-0.17380645871162415,-0.1527002453804016,0.7338401079177856,0.7903860807418823,0.6772941946983337,1_138-0,0.9559994339942932,0.9325999617576599,0.5423332452774048,0.8621421456336975,0.45193639397621155,0.8426386713981628,0.8720243573188782,0.9895668029785156,0.9895668029785156,0.9559994339942932,0.8049405813217163,0.9895668029785156,0.9325999617576599,0.8049405813217163,0.0,0.957381010055542,0.7805877727660852,0.0,3.2014000000000014,353.40099999999995,26,333.241,6,1,7,4,3,1,4,55.21000000000001,0.0,0,C19H20FN5O,887.2000675281655,2,1,0.4494265619456256,0.7338401079177856,0.7805877727660852,0.6546181475431655,1.0,False,0.6022486957397123,41834.20834541321,ScaffoldSimilarityECFP,
139,JNK3_actives,JNK3_test,1,139,13.604583501815796,Cc1nc(C)n(-c2ccc(Nc3cc(-c4ccn(C)n4)c(F)cn3)cc2)n1,true,1,true,0,0.2602485418319702,0.26833653450012207,0.25216051936149597,0.7261284589767456,0.7705867886543274,0.6816701889038086,1_139-0,0.9485440254211426,0.9366361498832703,0.5488875508308411,0.8450838327407837,0.47941645979881287,0.8454338908195496,0.8740662932395935,0.9885955452919006,0.9885955452919006,0.9485440254211426,0.8153530359268188,0.9885955452919006,0.9366361498832703,0.8153530359268188,0.0,0.9502032399177551,0.6000708171414297,0.0,3.5623400000000007,363.40000000000003,27,345.25600000000003,7,1,8,4,4,0,4,73.45,0.0,0,C19H18FN7,1095.7061026791912,2,1,0.3471996296041581,0.7261284589767456,0.6000708171414297,0.5577996352407778,1.0,False,0.5466436425359622,41834.20834541321,ScaffoldSimilarityECFP,
140,JNK3_actives,JNK3_test,1,140,13.604583501815796,Cc1ccc(-c2ncn(-c3ccc(Nc4cc(-c5ccn(C)n5)c(F)cn4)cc3)n2)cn1,true,1,true,0,0.1246505081653595,0.005001969635486603,0.244299054145813,0.6426972150802612,0.5866662263870239,0.6987282633781433,1_140-0,0.969500720500946,0.9297401905059814,0.45380860567092896,0.82857745885849,0.3690917491912842,0.8390147089958191,0.8692353367805481,0.9901176691055298,0.9901176691055298,0.969500720500946,0.8390718698501587,0.9901176691055298,0.9297401905059814,0.8390718698501587,0.0,0.9704635143280029,0.45056711607127226,0.0,4.315920000000004,426.4590000000001,32,407.30700000000013,8,1,9,5,5,0,5,86.34,0.0,0,C23H19FN8,1370.168393800187,2,1,0.3799309378076261,0.6426972150802612,0.45056711607127226,0.4910650896530532,1.0,True,0.4910650896530532,41834.20834541321,ScaffoldSimilarityECFP,
141,JNK3_actives,JNK3_test,1,141,13.604583501815796,Cn1ccc(-c2cc(Nc3ccc(-n4cnc(-c5ccccn5)n4)cc3)ncc2F)n1,true,1,true,0,-0.3529466986656189,-0.6983234286308289,-0.007569994777441025,0.6403394937515259,0.7408699989318848,0.5398090481758118,1_141-0,0.9699302315711975,0.9315578937530518,0.5557178258895874,0.8361256122589111,0.39562729001045227,0.8482351303100586,0.8755273222923279,0.984696090221405,0.984696090221405,0.9699302315711975,0.8470104932785034,0.984696090221405,0.9315578937530518,0.8470104932785034,0.0,0.9704920649528503,0.4694679751362388,0.0,4.007500000000002,412.4320000000001,31,395.2960000000001,8,1,9,5,5,0,5,86.34,0.0,0,C22H17FN8,1325.414392246805,2,1,0.49521565802956435,0.6403394937515259,0.4694679751362388,0.535007708972443,1.0,False,0.5243075547929941,41834.20834541321,ScaffoldSimilarityECFP,
